text,id
kurir sameday kirim besok pdhal tanya kirim hari pake sameday bilang toko barang ready sih jd sistem ambil dulu kumpul order baru kirim jadi kaya,0
sen playdogh kirim cuma sen stamp tp kirim padahal byr full cfm sama sekali sangat rekomended toko maaf ksh bintang kali hrs lebih amanah kl jual,0
mantap beberapa kali order ulang,1
terimakasih barang terima coba rasa enak,1
rasa enak kenyang mirip bgt sama nasi putih biasa,1
coklat selamat leleh packing aman kirim cepat harga murah thank you,1
harga murah kualitas produk sangat baik,1
respon jual cepat kirim cepat dankemasan rapih,1
mantap barang ori packing oke harga promo muraj sering sering promo,1
packing rapi n aman produk sesuai pesan seller responsif utk rasa dendeng ny blm coba enak thanks,1
puas mantap luar biasa cepat rekomendasi belanja sini,1
rasa,1
empuk manis gede daging kecil biji respon seller cepat gratis ongkirnya cepat mantap bakal beli sini,1
kurma bagus daging empuk tebal mau coba pake buat bikin kue bakal langgan nih moga kualitas kurma bagus terus terima kasih seller,1
kurma matang sempurna mantap pokok pas buat anak kecil orang tua sukses smoga berkah gan aamiinn,1
barang bagus response cepat proses kirim cepa packing baik recommended seller,1
kualitas kurma top daging tebal lembut packing bagus tutup box buka kurma bungkus plastik mau order,1
beli lumpia enak packingnya bgs jual responsif kirim cpt,1
produk selalu fresh lezat packing rapih kirim cepat layan toko sangat ramah sukses terus,1
enak isi banyak saus mantap,1
beli dua seller biasa responsif emas barang sangat baik bubble wrap guna kotak kualitas kimchi segar enak overall good job,1
kimchi my love paling enak beli kimchi id the best pokok,1
rasa mantap dibiarka luar hari pas asemnya,1
respon cepat barang aman buah segar bagus kirim cepat,1
buah bagus kurir sellernya,1
produk sesuai gambar,1
enak bgt cepet sampe,1
respon seller banget pisangnyaaa enakkk manis nagih,1
barang harga porsi jangkau rasa enak kirim cepat good job,1
udh lama makan kali bnykan soun daging ayam lmyn kliatan sambel ttp enak pcking aman respon cepat,1
mantap pastel mesan utk sekian kali selalu langgan n puas sm rasa jual ramah banget rekomend pokok,1
enakk banget isi banyak saosnya mantap seller ramah thank you,1
cookies enak mulut,1
enakkkk banget cryyyyy packaging oke tengkyu,1
respon seller rapih pesan sesuai kuk enak tekstur pas manis mnrt kalau rang sedikit manis lebih,1
salah baik packing rapih kualitas makan sangat bagus,1
layan cepat langgan toko,1
layan top beli maling slalu toko best seller,1
barang ori kirim cepat sippp,1
packaging baik barang utuh kirim anggoto keluarga isoman moga bantu pulih sering promo real food sukses selalu,1
barang sesuai deskripsi seller fast response kirim aman rumah,1
barang bagus original packaging bagus full dng bubble wrap lap lap dng packing kardus barang msh segel,1
janji kaleng kecil kaleng besar datang kaleng kecil kecewa bangetttt,0
foto bonus foto besar dateng kecill citra sekali kill sungguh kecewa,0
rugi bayar instant delivery mahal nyata order cek lengkap pesan praktis cepat tuntas jadi kirim ulang sangat kecewa belanja mahal sini,0
layan cs sangat kecewa,0
order ko sangat kecewa bungkus pecah kopi hambur k tau salah dr selese seler kurir,0
kecewa berat salah packing memang kemas produk hancur sangka kelas pronas,0
kok hancur kasih tempe utuh sini bayar,0
parah pake banget kaleng udh gimana bentuk peyot super parah packing lbh perhati kecewa,0
kali dimsum hancur,0
kirim sangat amat lama sangat kecewa,0
pia kak tp pas buka hancur smua padahal bubble wrap,0
kecewa kirim lama kata batas kirim pesan tgl baru ambil kirim tgl terima tgl maklum eh pas terima nyata cuma dpt kotak padahal pesan,0
pesan rumah sesuai alamat,0
sen dateng cuma sukiyaki konbutsuyu padahal deskripsi tulis jenis kecewa bgt,0
maaf beli kali kecewa pesan x dus isi malah d kirim dus isi jd kurang,0
packing beranta sungguh kecewa,0
beli awal masalah puas beli akhir kecewa ntah mau irit packaging alas apa beli rasa tiramisu kardus mungkin mulai jual keteng,0
rasa sesuai ekspektasi kecewa emak valrhona chocolate sisa enak semua inti kecewa,0
brownis penyek untung ancur sangat kecewa sama kirim antaraja lelet bikin brownis penyek tokped hrs blacklist tuh antaraja,0
bl lg dsni thx kecewa,0
kecewa minta ganti alamat mlh,0
minum jadi beda rasa biasa,0
jujur kecewa beli sekian kali baru minum hari bsknya asem jadi g minum mohon pasti tgl kadaluarsanya,0
kali kecewa dapet kadaluarsa padahal baru minum hari besok asem minum mohon pasti tgl kadaluarsanya jujur kecewa banget,0
kecewa sama anter jadi basi kopsus sameday nyampenya malem,0
baru hari udh basi,0
hari kulkas basi hiks,0
aku dikirimin kopi langsung masukin kulkas besok cobain basi,0
sen kopi keluarga botol kirim cm botol jual dichat respon sama sekali sangat kecewa jual,0
mon maap mesan rasa beda mesan pertama luar biasa enak lebih pahit drpd sblmnya lagipula mesan temu rambut kopi mohon jaga kualitas rasa meski bnyk pesan tks,0
baru minum sedikit besok basi,0
sen hari selasa malem nyampe rumah rabu sore kamis aman jumat pagi minum udh asem padahal banyak jadi kecewa,0
rasa udang rebon semur ayam lele kikil enak semua utk ayam ungkepnya maaf kecewa pertama kali buka boxnya bau fresh cium lalu goreng amis barusan coba ungkep ulang bumbu ayam goreng goreng nyata cium bau enak utama bagi tulang padahal langsung pesan box kurir gojek instan minta maaf dr jual,0
terima package makan rusak buka apa bekas sangat kecewa,0
seperti bukan gepuk fresh rasa enak hari kemudian dah jamur sayang bgt padahal beli banyak buang semua,0
gepuk kok pahit,0
maaf belum bknnya mau jelek produk tp kecewa salah gepuk toples warna merah stlah ko jamur pdhl toples lain wenak bgtzz gepuk,0
barang enak beda rasa,0
kecewa,0
sambal asem chat jual respon kecewa,0
rasa enak kuah masa kentel bnyakin air malah asrep karuan pokok pretttt,0
coklat lembek benyek,0
beli cashew kirim almond beli kirim cm berkah dagang mu,0
hancurrrr keras rasa lama,0
keripik tempe hancur n bau tengik makan,0
mana barang order macam n bayar kok dtg cuma paket promo harga aza jual nipu yah pdhl kalian official store loh toped gimana nih pertanggungjawabannya kapok kalo gin cara balikin uang,0
layan sangat buruk pesan guna grab instan jam pagi baru antar jam sore beberapa kali chat lama sekali respons sangat profesional layan konsumen,0
roti keras enak,0
keras bukan main kayk batu,0
keripik usus rada bau bangkai rasa asin banget me review memang kecewa atas kualitas kripik usus bau sengat harus jadi bahan introspeksi bukan malah tuduh kompetitor toko macem apa,0
rasa spt biasa beli asin banget gitu packingannya cuma dibuble wrap beri dos spt biasa kripiknya banyak hancur,0
rasa hambaaarrrrrrr,0
wooy gimana kirim cuma pesan loh coba cek dong pes,0
mau cancel ganti tgl kirim byk cincong,0
beli enak jauh banget sama kota hoedjan,0
layan bgt pakai ekspedisi gojek instan jam pagi nyata baru proses pihak toko jam sore,0
kok ulas sih kan minta tumbuk halus parah,0
beli abon srundeng salah kasih srundeng semua jd jadi dpt abon klo retur hrs ngirim brg salah ribet,0
keras rasa,0
hancur patah patah semua,0
busyeettt lamaaa amit nyampe udh order,0
minta halus kirim kasar laen ngopi duli biar melek admin ngurusin order,0
parah respon butuh hr sejak order baru kirim granola ancur semua,0
mah robusta sesuai deskripsi ekspetasi payah,0
rasa sesuai rasa daun taste,0
pesan kurir instan posisi rumah bintaro jaksel kurir malah arah bekas jual bilang tukang gojek ambil jalan alternatif helllooowwww kurir ojek online sampe rumah kata nganterin orang tua tukang urut kali jual pasti kalo barang langsung antar kurir ambil apalagj kurir instan jangan lepas tangan pesan kurir instan jaga kualitas makan jaga barang rumah seal rapat,0
lama banget sampenya pas nyampe jamur gin haduuh parah,0
dapet jamur gin padaha expnya lama dong perhatiin produk,0
bau bgt kayak bau sampah,0
emang rasa kaya basi apa gimana kok gin kaya bau tong sampah,0
bau makan nyaman rasa enak,0
rasa,0
rasa sumpah kayak pake saos sambel kyk gapake gochujang gochugaru biasa makan kimchi asli korea gaakan suka kirim super lelet sen hr rabu br dtg hari minggu gils,0
kurang layan,0
gaenak basi iuhhhh plis jangan beli sini aku gamau motong rezeki mu sriusan basi bau apek cuankinya mlempem bocinyaa bau bumbu kaya dah seger terus kemas kaya dah berdebugituu ahhhhh nyesell kalau mau jual niat bukan cari uang cari rasaaaa kualitas,0
baso asemmm basi rasa enak banget orang beda beda yah soal rasa luar pulau klau mau beli jamin basiii,0
layak buang,0
jeruk udh busuk kirim busuk air pilus keras,0
baru kali masak nasi porang asa karet praktis cuma seduh air panas mantaabbb,1
wow wow sangaat praktis euy emang harga maya sihh rasa enak mantul bakal repeat order nihh,1
enak banget pulen tekstur nasi gampang buat,1
sesuai proses n kirim cepat responsif recommended barokah terima kasih,1
mantaap rekomendasi banget murah bukan murah enak rasa,1
lengkap bagus kirim cepat tepat terpercayaa nomor indonesia,1
respon kirim cepat packing rapi recommended seller,1
alhamdulillah biasa repeat order sini free ongkir rasa enak harga murah pasti gurih mantap krupuknya,1
respon jual nyaa baik dapet harga muraaaaaah packingnya rapiiiii kirim lumayan cepat lahh coklat enakkkkkk,1
mantep bangettt coklat beli promo terus ditambahin voucher jadi mumer pokok,1
alhmdllh pkt ny dah smpe neng bgt klu makan sama sarden abc makas seller tokopedia,1
kirim cepat amanah,1
mantaab udh langgan keluarga sangat syukaaaa trims,1
kurma medjol palestine emang fave aku bgtt legit trllu manis biji keciiil daging jumbo cocok utk ibukku betul diabetes tp baru pertama beli sini makas ka kirim cpt makas tokped dah gratis ongkir moga allah swt kah kalian,1
enak lumpia basah admin baik minta daun bawang lebih eh beneran kasi banyak terimakasih mau beli,1
luar biasa respon kirim siang pesan malam tiba luar biasa,1
uenak bangetzzz berulamg kali order,1
repeat order,1
sering repeat order mantap,1
bakal jd langgan harga jangkau kirim oke,1
beberapa kali beli pastel pernah ngecewain rasa mantappp seller ramah banget,1
enak enak enak enak sekali uda order a kali sini reorder terus thank u sukses selalu,1
enak bangett packingnya bagus bangett terima kasihh recommended bangett dehh,1
beli krupuknya mantap kirim cepat rusak terima kasih jual kurir sicepat,1
jual responsive barang selamat order sini bawa turki ka terimakasih ka,1
sekian kali beli tuang coffee terbaaiikk,1
dimsum setia tani hangat musim gigit mak,1
bagus bagus dimsumnyamasih kedaan bgus penyok dalem seger produk rekomen bgt klo belanja sini enak cape jadi makin sering masak biar hemat sehat dirumahmakasi yaa udh mudah masak,1
enak banget bikin tagih,1
rendang enakkk daging empukkk paling salut mau kirim hari minggu jd bs nyampe tepat waktu lebaran tadi kl ngirimnya tunda hari bakal pas momen nyata sellernya gerceppp thanksss,1
enaaaak bakal order,1
rendang lembut n kirim cepat rekomended,1
baik sihhh iniii pesan ny superr cpt sampe d proses ny cpt bgtttt br psen hr bsk ny ud sampe emas amann bgt thx seller kurir,1
mantaaapppppp battt rasa renyahhh hrg fs free ongkiiir luv luv luv,1
kripsusnya juara kali order selalu tandas mulut pokoke top markotop,1
mienya enak favorit keluarga langgan beli mie sedap toko os packing rapi dpt bonus makasih,1
bagus produk enak marumiya rice topping furikake bubur harga jangkau recommended,1
terima kasih banyak layan baik semua products bagus packaging aman products sesuai foto harga saing bagus kirim cepat tepat very recommended shop seller next sering blanja sini moga makin maju sukses,1
dua kali beli sini nyesel banget kualitas oke kirim bagus cepat packagingnya rapi aman,1
alhamdulillah barang terima sangat baik packing aman semua sesuai pesan suka banget sama mie sedap varian laksa singapura,1
jelek banget order terang order sini order barang,0
barang terima tanggung jawab pertama kali belanja sini langsung dikecewain,0
dateng beda foto,0
bad service kirim same day gosend lewat batas estimasi mampu layan kirim sameday gosend baik non aktif beli bayar lbh mahal ongkir,0
baru buka bentul aneh kaya leleh dibekuin sendiri padahal baru buka kirim,0
dendeng terima beberapa muncul jamur putih muka daging rasa banyak sekali ketumbar waktu makan rasa kasar sekali seller mohon perhati kualitas produk jual terima kasih,0
bukan dendeng daging sapi asli macam campur,0
pisang kecil isi sedikit nyeesel,0
mentah,0
beli kg minta dimix pisang msh hijau kuning eh kirim kuning semua hadeeehh,0
plastik pecah jd lembek bagi,0
byk hancur kirim jkt,0
pesan varian tp cuma kirim,0
layan buruk barang kirim enak jangan beli sini,0
keripik tempe packingnya kopong edit rasa asin banget beh recommended yah mecin banyak orang tau komplain bahkan pake asuransi komplain cuma worth sama waktu habis buat komplain jual terima kritik layak bintang maap yah perbaikin lg packingnya ekspedisi mana kalo packing keripik pake plastik tengah kosong padat ancur dus mau pake buble mubazir,0
kapok belanja sini lama banget kirim,0
produk layak makan jamur beberapa pcs padahal tulis expired date bulan harap qc ulang semua produk makan layak makan konsumen,0
pie susu jamur duh parah bgt sih jual,0
beli kotak isi total buah pie dapat buah pie jamur padahal paket langsung buka saat antar kurir expire date bulan lebih coba cek ulas banyak beli alami kendala pie jamur jelek sekali kontrol kualitas pie susu kasi reputasi toko ikut rusak produk jaga reputasi milik produk maaf kaka jual ulas jujur mungkin sampai produsen produk baik kontrol kualitas produk,0
